order_id,order_time,product_id,store_id,customer_id,qty,selling_price_aed,discount_pct,payment_status,return_flag
ORD-0029691,2024-01-20 06:17:36,PROD-00191,STORE-011,CUST-001171,1,54.93,10.0,Paid,False
ORD-0029692,2024-11-17 15:29:30,PROD-00216,STORE-012,CUST-001039,1,108.1,0.0,Paid,False
ORD-0029693,2024-10-24 09:32:00,PROD-00001,STORE-010,CUST-002807,1,575.85,5.0,Paid,False
ORD-0029694,2024-09-23 04:15:40,PROD-00153,STORE-008,CUST-004060,2,79.24,10.0,Failed,False
ORD-0029695,2024-08-02 12:11:00,PROD-00109,STORE-005,CUST-000884,1,111.1,0.0,Paid,False
ORD-0029696,2024-06-03 02:52:00,PROD-00284,STORE-015,CUST-000118,3,166.78,10.0,Paid,False
ORD-0029697,2024-08-07 05:12:00,PROD-00231,STORE-013,CUST-002367,1,120.88,0.0,Refunded,False
ORD-0029698,2024-04-14 16:13:02,PROD-00181,STORE-016,CUST-004502,1,451.75,30.0,Paid,False
ORD-0029699,2024-09-18 04:23:43,PROD-00170,STORE-005,CUST-002908,3,439.09,0.0,Refunded,False
ORD-0029700,2024-10-22 00:54:12,PROD-00284,STORE-014,CUST-001347,2,148.25,20.0,Paid,False
ORD-0029701,2024-12-17 16:17:58,PROD-00263,STORE-013,CUST-001739,1,739.34,5.0,Paid,False
ORD-0029702,2024-12-23 23:09:35,PROD-00004,STORE-005,CUST-004457,2,438.57,0.0,Paid,False
ORD-0029703,2024-10-28 03:41:03,PROD-00018,STORE-008,CUST-002128,1,268.97,20.0,Paid,False
ORD-0029704,2024-01-01 11:29:44,PROD-00202,STORE-012,CUST-002880,3,136.29,0.0,Failed,False
ORD-0029705,2024-08-22 19:39:00,PROD-00055,STORE-012,CUST-003090,1,1852.81,5.0,Paid,False
ORD-0029706,2024-06-23 00:44:00,PROD-00092,STORE-008,CUST-002227,2,1160.95,0.0,Failed,False
ORD-0029707,2024-07-01 02:37:53,PROD-00113,STORE-018,CUST-003471,1,40.12,15.0,Failed,False
ORD-0029708,2024-09-01 04:02:00,PROD-00245,STORE-005,CUST-001364,1,1195.7,15.0,Paid,False
ORD-0029709,2024-06-14 23:04:53,PROD-00062,STORE-004,CUST-004158,2,723.7,0.0,Paid,False
ORD-0029710,2024-02-13 10:03:30,PROD-00194,STORE-014,CUST-003221,3,576.33,10.0,Paid,False
ORD-0029711,2024-03-13 09:08:13,PROD-00030,STORE-014,CUST-004106,3,810.1,0.0,Paid,False
ORD-0029712,2024-03-02 03:19:05,PROD-00054,STORE-012,CUST-002577,1,12.03,0.0,Paid,False
ORD-0029713,2024-10-20 09:51:07,PROD-00165,STORE-009,CUST-002827,1,984.0,10.0,Paid,False
ORD-0029714,2024-02-07 13:12:21,PROD-00269,STORE-007,CUST-001629,1,1197.9,20.0,Paid,False
ORD-0029715,2024-09-06 08:19:00,PROD-00201,STORE-013,CUST-001363,1,109.97,15.0,Paid,False
ORD-0029716,2024-04-28 10:08:40,PROD-00124,STORE-001,CUST-002905,1,1443.22,0.0,Paid,True
ORD-0029717,2024-12-19 16:58:47,PROD-00064,STORE-005,CUST-003743,5,272.59,10.0,Paid,False
ORD-0029718,2024-04-20 02:34:32,PROD-00257,STORE-011,CUST-000777,2,3952.79,10.0,Paid,False
ORD-0029719,2024-10-09 17:52:00,PROD-00258,STORE-004,CUST-002447,1,3586.41,10.0,Paid,False
ORD-0029720,2024-05-07 03:01:48,PROD-00180,STORE-017,CUST-001971,1,143.32,0.0,Paid,False
ORD-0029721,2024-05-21 20:29:00,PROD-00118,STORE-012,CUST-002871,2,83.61,10.0,Paid,False
ORD-0029722,2024-08-19 17:36:10,PROD-00097,STORE-003,CUST-002647,4,598.03,10.0,Failed,False
ORD-0029723,2024-06-03 14:10:42,PROD-00129,STORE-012,CUST-001037,2,20.69,20.0,Paid,False
ORD-0029724,2024-06-12 17:29:00,PROD-00181,STORE-005,CUST-002220,4,613.09,5.0,Paid,False
ORD-0029725,2024-10-31 07:02:03,PROD-00222,STORE-010,CUST-002274,4,132.77,5.0,Paid,False
ORD-0029726,2024-09-16 00:11:00,PROD-00285,STORE-014,CUST-002426,1,154.74,20.0,Paid,False
ORD-0029727,2024-12-09 03:03:00,PROD-00010,STORE-018,CUST-002960,1,484.53,20.0,Paid,False
ORD-0029728,2024-08-14 15:59:00,PROD-00084,STORE-011,CUST-004037,3,1205.72,15.0,Paid,False
ORD-0029729,2024-07-03 14:18:00,PROD-00137,STORE-005,CUST-001698,2,74.68,0.0,Failed,False
ORD-0029730,2024-04-01 09:51:44,PROD-00246,STORE-013,CUST-004675,1,161.72,5.0,Paid,False
ORD-0029731,2024-12-19 07:36:09,PROD-00044,STORE-005,CUST-003988,1,365.74,20.0,Paid,False
ORD-0029732,2024-11-02 10:27:18,PROD-00054,STORE-008,CUST-003225,3,10.83,10.0,Failed,False
ORD-0029734,2024-09-16 13:46:42,PROD-00163,STORE-005,CUST-002675,4,18.46,20.0,Paid,False
ORD-0029736,2024-12-28 12:47:00,PROD-00113,STORE-017,CUST-000455,1,35.4,25.0,Paid,False
ORD-0029737,2024-05-16 07:51:44,PROD-00034,STORE-017,CUST-000675,3,952.37,0.0,Paid,False
ORD-0029738,2024-11-11 17:04:00,PROD-00272,STORE-010,CUST-002108,4,1325.81,0.0,Paid,False
ORD-0029739,2024-10-16 10:03:00,PROD-00183,STORE-006,CUST-000098,3,1409.92,5.0,Paid,False
ORD-0029740,2024-10-06 04:57:00,PROD-00017,STORE-007,CUST-000761,1,726.32,0.0,Paid,False
ORD-0029741,2024-01-23 09:02:36,PROD-00006,STORE-011,CUST-003502,1,511.58,10.0,Paid,False
ORD-0029742,2024-01-19 08:01:31,PROD-00125,STORE-014,CUST-003409,1,401.89,10.0,Failed,False
ORD-0029743,2024-07-29 08:52:54,PROD-00122,STORE-018,CUST-004617,1,450.86,10.0,Paid,False
ORD-0029744,2024-06-24 11:24:14,PROD-00224,STORE-002,CUST-003577,3,2371.7,10.0,Paid,False
ORD-0029745,2024-11-07 05:44:54,PROD-00087,STORE-014,CUST-002780,3,181.3,15.0,Paid,False
ORD-0029746,2024-05-19 11:08:00,PROD-00239,STORE-003,CUST-004712,2,142.04,15.0,Paid,False
ORD-0029747,2024-10-13 09:19:08,PROD-00250,STORE-006,CUST-002230,2,51.8,15.0,Paid,False
ORD-0029748,2024-05-22 02:21:11,PROD-00219,STORE-016,CUST-001195,1,1338.61,15.0,Paid,False
ORD-0029749,2024-11-01 03:49:28,PROD-00266,STORE-003,CUST-002185,1,68.83,0.0,Failed,False
ORD-0029750,2024-05-28 00:19:49,PROD-00271,STORE-017,CUST-002597,3,3632.57,15.0,Paid,False
ORD-0029751,2024-11-28 06:09:00,PROD-00065,STORE-016,CUST-002098,2,1136.89,5.0,Paid,False
ORD-0029752,2024-09-04 18:20:06,PROD-00247,STORE-005,CUST-000175,1,162.4,25.0,Paid,True
ORD-0029753,2024-10-30 07:49:00,PROD-00284,STORE-002,CUST-002058,3,148.25,20.0,Paid,False
ORD-0029754,2024-12-11 11:09:49,PROD-00029,STORE-011,CUST-003298,5,211.4,10.0,Paid,False
ORD-0029755,2024-10-30 11:16:00,PROD-00138,STORE-002,CUST-003016,2,444.0,0.0,Paid,False
ORD-0029756,2024-09-18 00:59:23,PROD-00093,STORE-005,CUST-004040,1,51.38,25.0,Paid,False
ORD-0029757,2024-04-09 23:22:32,PROD-00162,STORE-003,CUST-001841,1,156.4,0.0,Paid,False
ORD-0029758,2024-06-23 10:01:16,PROD-00165,STORE-001,CUST-000553,4,787.2,20.0,Paid,False
ORD-0029759,2024-06-14 15:22:30,PROD-00120,STORE-010,CUST-001068,1,983.6,10.0,Paid,False
ORD-0029760,2024-09-22 19:41:15,PROD-00257,STORE-006,CUST-003188,3,3074.39,30.0,Refunded,False
ORD-0029761,2024-09-16 21:39:52,PROD-00082,STORE-018,CUST-000789,4,355.96,10.0,Failed,False
ORD-0029762,2024-04-19 13:07:58,PROD-00152,STORE-006,CUST-002124,1,222.32,25.0,Paid,False
ORD-0029763,2024-08-04 17:31:00,PROD-00010,STORE-001,CUST-001544,2,454.24,25.0,Paid,False
ORD-0029764,2024-12-05 09:43:56,PROD-00063,STORE-017,CUST-004582,2,392.84,0.0,Paid,False
ORD-0029765,2024-04-19 17:31:00,PROD-00212,STORE-009,CUST-004656,3,58.73,15.0,Paid,False
ORD-0029766,2024-08-29 06:55:00,PROD-00129,STORE-008,CUST-003681,2,25.86,0.0,Paid,False
ORD-0029767,2024-06-17 13:15:10,PROD-00091,STORE-006,CUST-001782,2,90.28,5.0,Paid,False
ORD-0029768,2024-04-27 19:10:50,PROD-00032,STORE-002,CUST-004908,1,162.86,10.0,Paid,False
ORD-0029769,2024-01-29 04:38:51,PROD-00062,STORE-007,CUST-000044,5,615.14,15.0,Paid,False
ORD-0029770,2024-06-17 19:41:45,PROD-00223,STORE-015,CUST-000612,3,528.34,25.0,Paid,False
ORD-0029771,2024-11-17 22:43:05,PROD-00177,STORE-008,CUST-001708,2,84.11,10.0,Paid,False
ORD-0029772,2024-05-15 11:05:22,PROD-00204,STORE-004,CUST-002663,1,170.75,10.0,Refunded,False
ORD-0029773,2024-02-07 09:48:50,PROD-00137,STORE-001,CUST-002084,1,70.95,5.0,Paid,False
ORD-0029774,2024-08-25 11:26:46,PROD-00176,STORE-009,CUST-002153,2,189.52,0.0,Failed,False
ORD-0029775,2024-05-07 18:37:28,PROD-00238,STORE-012,CUST-004528,2,1725.65,5.0,Paid,False
ORD-0029776,2024-12-12 07:07:42,PROD-00282,STORE-014,CUST-001824,1,141.94,20.0,Paid,False
ORD-0029777,2024-05-29 21:22:21,PROD-00286,STORE-008,CUST-004480,1,148.28,10.0,Paid,False
ORD-0029778,2024-08-28 21:48:00,PROD-00135,STORE-016,CUST-001216,5,622.69,0.0,Paid,False
ORD-0029779,2024-07-18 08:57:22,PROD-00140,STORE-012,CUST-003934,1,684.27,10.0,Failed,False
ORD-0029780,2024-02-10 03:53:49,PROD-00042,STORE-012,CUST-000601,4,278.61,15.0,Failed,False
ORD-0029781,2024-02-03 14:26:28,PROD-00103,STORE-018,CUST-003829,3,283.9,5.0,Paid,False
ORD-0029782,2024-02-10 23:32:30,PROD-00175,STORE-006,CUST-002131,20,500.92,25.0,Paid,False
ORD-0029783,2024-01-19 11:38:00,PROD-00243,STORE-004,CUST-003473,1,45.08,15.0,Paid,False
ORD-0029784,2024-11-03 11:33:10,PROD-00111,STORE-001,CUST-003105,1,1420.46,5.0,Paid,False
ORD-0029785,2024-05-10 19:55:02,PROD-00164,STORE-009,CUST-002335,4,137.06,0.0,Failed,False
ORD-0029786,2024-11-24 00:17:35,PROD-00078,STORE-015,CUST-003229,3,172.62,10.0,Failed,False
ORD-0029787,2024-11-11 08:51:16,PROD-00180,STORE-012,CUST-004113,5,136.15,5.0,Paid,False
ORD-0029788,2024-04-25 15:01:50,PROD-00035,STORE-017,CUST-001266,3,656.02,0.0,Paid,False
ORD-0029789,2024-01-27 20:49:00,PROD-00228,STORE-004,CUST-003885,1,169.79,15.0,Paid,False
ORD-0029790,2024-11-22 10:58:44,PROD-00150,STORE-008,CUST-001178,1,73.1,15.0,Paid,False
ORD-0029791,2024-08-03 14:34:21,PROD-00115,STORE-001,CUST-001851,2,13.88,0.0,Paid,False
ORD-0029792,2024-09-24 10:29:26,PROD-00008,STORE-003,CUST-002171,1,335.4,5.0,Paid,False
ORD-0029793,2024-06-26 16:16:04,PROD-00255,STORE-014,CUST-003923,2,335.52,10.0,Paid,False
ORD-0029794,2024-08-15 09:31:05,PROD-00249,STORE-010,CUST-003721,3,3967.77,15.0,Refunded,False
ORD-0029795,2024-11-10 17:04:00,PROD-00052,STORE-010,CUST-001886,1,1530.91,15.0,Paid,False
ORD-0029796,2024-09-10 17:03:12,PROD-00057,STORE-003,CUST-001904,3,259.08,15.0,Paid,False
ORD-0029797,2024-06-25 15:10:00,PROD-00085,STORE-006,CUST-004697,2,23.41,0.0,Paid,False
ORD-0029798,2024-12-21 11:30:13,PROD-00248,STORE-016,CUST-001012,1,2479.15,5.0,Paid,False
ORD-0029799,2024-07-03 22:53:00,PROD-00096,STORE-008,CUST-004563,1,608.66,20.0,Paid,False
ORD-0029800,2024-08-30 18:26:02,PROD-00237,STORE-012,CUST-004350,1,614.99,10.0,Paid,False
ORD-0029801,2024-04-10 08:26:00,PROD-00267,STORE-012,CUST-002969,1,62.28,0.0,Paid,False
ORD-0029802,2024-03-12 03:17:00,PROD-00120,STORE-007,CUST-000898,1,1092.89,0.0,Refunded,False
ORD-0029803,2024-08-23 23:10:00,PROD-00233,STORE-007,CUST-002922,2,209.2,15.0,Failed,False
ORD-0029804,2024-09-12 04:28:00,PROD-00194,STORE-005,CUST-003627,2,547.51,5.0,Paid,False
ORD-0029805,2024-01-11 10:07:00,PROD-00040,STORE-014,CUST-003500,1,1620.04,5.0,Paid,False
ORD-0029806,2024-06-29 06:55:22,PROD-00089,STORE-011,CUST-002887,4,82.72,0.0,Paid,False
ORD-0029807,2024-02-04 11:44:11,PROD-00269,STORE-011,CUST-004147,1,1422.5,5.0,Failed,True
ORD-0029808,2024-02-25 19:35:00,PROD-00047,STORE-015,CUST-000707,1,288.8,5.0,Paid,True
ORD-0029809,2024-11-03 12:24:00,PROD-00154,STORE-002,CUST-004620,1,323.83,15.0,Paid,False
ORD-0029810,2024-01-26 20:38:57,PROD-00150,STORE-004,CUST-003170,1,81.7,5.0,Paid,False
ORD-0029811,2024-07-31 15:20:00,PROD-00086,STORE-014,CUST-000105,2,3541.72,20.0,Paid,False
ORD-0029812,2024-04-10 13:40:06,PROD-00040,STORE-013,CUST-004677,1,1705.3,0.0,Paid,False
ORD-0029813,2024-10-30 04:49:00,PROD-00169,STORE-014,CUST-004628,1,96.61,10.0,Failed,False
ORD-0029814,2024-09-19 21:55:44,PROD-00217,STORE-008,CUST-003484,3,172.17,0.0,Paid,False
ORD-0029815,2024-07-20 12:56:23,PROD-00004,STORE-002,CUST-004111,5,438.57,0.0,Paid,True
ORD-0029816,2024-11-30 03:57:00,PROD-00258,STORE-002,CUST-000013,4,3387.16,15.0,Paid,False
ORD-0029817,2024-10-11 10:13:13,PROD-00298,STORE-011,CUST-001345,1,810.29,10.0,Paid,False
ORD-0029818,2024-11-21 11:53:38,PROD-00048,STORE-010,CUST-001794,1,4122.1,0.0,Paid,False
ORD-0029819,2024-01-22 00:36:00,PROD-00115,STORE-005,CUST-002710,1,11.8,15.0,Paid,False
ORD-0029820,2024-03-09 08:46:32,PROD-00024,STORE-013,CUST-000688,3,51.5,10.0,Paid,False
ORD-0029821,2024-08-20 21:46:00,PROD-00053,STORE-004,CUST-001892,1,104.76,5.0,Refunded,False
ORD-0029822,2024-01-25 03:49:07,PROD-00144,STORE-018,CUST-002447,1,24.97,20.0,Paid,False
ORD-0029823,2024-05-25 01:36:16,PROD-00002,STORE-013,CUST-001032,4,366.44,0.0,Paid,False
ORD-0029824,2024-07-02 06:07:19,PROD-00167,STORE-009,CUST-004888,1,1853.76,5.0,Paid,False
ORD-0029825,2024-03-05 13:46:00,PROD-00171,STORE-013,CUST-000995,3,1038.76,25.0,Refunded,False
ORD-0029826,2024-06-23 18:22:00,PROD-00279,STORE-012,CUST-000208,2,433.8,5.0,Paid,False
ORD-0029827,2024-08-10 18:09:41,PROD-00008,STORE-006,CUST-004568,2,300.09,15.0,Paid,False
ORD-0029828,2024-01-03 21:25:21,PROD-00286,STORE-017,CUST-003617,3,164.76,0.0,Paid,False
ORD-0029829,2024-08-20 10:07:58,PROD-00216,STORE-012,CUST-002140,1,108.1,0.0,Paid,False
ORD-0029830,2024-01-11 03:12:49,PROD-00261,STORE-012,CUST-004504,1,51.88,5.0,Failed,False
ORD-0029831,2024-10-16 18:23:28,PROD-00295,STORE-002,CUST-000426,3,265.69,0.0,Paid,False
ORD-0029832,2024-04-02 01:40:00,PROD-00142,STORE-003,CUST-002873,2,25.9,25.0,Paid,False
ORD-0029833,2024-09-14 12:20:00,PROD-00247,STORE-013,CUST-001728,1,216.53,0.0,Refunded,False
ORD-0029834,2024-05-27 00:12:56,PROD-00036,STORE-012,CUST-001289,3,4646.56,0.0,Paid,False
ORD-0029835,2024-10-12 18:53:42,PROD-00085,STORE-015,CUST-002023,2,22.24,5.0,Paid,False
ORD-0029836,2024-07-22 19:50:04,PROD-00223,STORE-001,CUST-004998,1,634.01,10.0,Paid,False
ORD-0029837,2024-12-07 15:38:00,PROD-00179,STORE-011,CUST-002452,4,59.58,15.0,Failed,False
ORD-0029838,2024-04-12 17:57:33,PROD-00017,STORE-009,CUST-002011,4,653.69,10.0,Paid,False
ORD-0029839,2024-10-02 05:35:16,PROD-00248,STORE-016,CUST-002294,3,2609.63,0.0,Failed,False
ORD-0029840,2024-11-29 20:09:50,PROD-00255,STORE-012,CUST-004219,3,298.24,20.0,Paid,False
ORD-0029841,2024-01-11 10:31:28,PROD-00014,STORE-017,CUST-002847,2,1010.72,0.0,Paid,False
ORD-0029842,2024-06-08 08:19:27,PROD-00243,STORE-006,CUST-004500,4,47.74,10.0,Paid,False
ORD-0029843,2024-06-05 10:17:00,PROD-00057,STORE-014,CUST-003947,4,259.08,15.0,Paid,False
ORD-0029844,2024-02-28 22:52:07,PROD-00239,STORE-009,CUST-000581,1,167.11,0.0,Paid,False
ORD-0029845,2024-01-09 21:48:27,PROD-00119,STORE-001,CUST-001081,1,497.14,0.0,Paid,False
ORD-0029846,2024-07-22 15:40:00,PROD-00131,STORE-010,CUST-004180,1,3426.95,0.0,Paid,True
ORD-0029847,2024-01-16 14:00:53,PROD-00174,STORE-014,CUST-000266,1,88.78,10.0,Failed,False
ORD-0029849,2024-03-15 01:26:28,PROD-00100,STORE-015,CUST-000814,2,748.49,5.0,Paid,False
ORD-0029850,2024-03-13 04:16:00,PROD-00021,STORE-008,CUST-003077,1,349.31,10.0,Refunded,False
ORD-0029851,2024-03-14 08:42:21,PROD-00133,STORE-009,CUST-001164,1,62.76,20.0,Paid,False
ORD-0029852,2024-09-07 11:41:58,PROD-00291,STORE-008,CUST-004989,3,122.63,5.0,Paid,False
ORD-0029853,2024-10-17 18:34:00,PROD-00109,STORE-011,CUST-002532,3,99.99,10.0,Paid,False
ORD-0029854,2024-11-17 02:24:30,PROD-00031,STORE-008,CUST-004365,1,84.64,30.0,Refunded,False
ORD-0029855,2024-08-27 03:00:50,PROD-00188,STORE-009,CUST-003343,1,68.37,30.0,Paid,False
ORD-0029856,2024-04-04 19:07:28,PROD-00072,STORE-008,CUST-002800,1,949.1,5.0,Refunded,False
ORD-0029857,2024-01-09 03:51:27,PROD-00258,STORE-003,CUST-003869,3,3187.92,20.0,Refunded,False
ORD-0029858,2024-05-19 06:58:46,PROD-00295,STORE-015,CUST-000476,1,239.12,10.0,Paid,True
ORD-0029859,2024-04-19 13:50:00,PROD-00277,STORE-008,CUST-001412,1,28.4,10.0,Failed,False
ORD-0029860,2024-02-24 19:08:00,PROD-00248,STORE-006,CUST-004769,1,2609.63,0.0,Paid,False
ORD-0029861,2024-03-09 00:30:59,PROD-00194,STORE-012,CUST-003255,1,518.7,10.0,Paid,False
ORD-0029862,2024-11-15 07:45:15,PROD-00285,STORE-015,CUST-000782,4,174.08,10.0,Paid,False
ORD-0029863,2024-10-09 22:27:00,PROD-00011,STORE-006,CUST-003623,2,447.3,15.0,Paid,False
ORD-0029864,2024-03-06 11:25:00,PROD-00169,STORE-008,CUST-004961,2,101.97,5.0,Paid,True
ORD-0029865,2024-09-15 02:03:57,PROD-00114,STORE-012,CUST-001313,4,421.34,0.0,Paid,False
ORD-0029866,2024-06-12 21:56:00,PROD-00192,STORE-007,CUST-001275,1,232.5,20.0,Paid,False
ORD-0029867,2024-05-05 01:23:59,PROD-00291,STORE-010,CUST-000500,3,129.08,0.0,Paid,False
ORD-0029868,2024-10-14 03:25:30,PROD-00216,STORE-017,CUST-003814,1,108.1,0.0,Paid,False
ORD-0029869,2024-04-16 15:53:28,PROD-00297,STORE-007,CUST-004346,4,190.38,25.0,Paid,False
ORD-0029870,2024-01-02 06:20:38,PROD-00110,STORE-014,CUST-003277,2,101.21,10.0,Paid,False
ORD-0029871,2024-07-24 22:56:36,PROD-00065,STORE-006,CUST-000639,4,1136.89,5.0,Paid,False
ORD-0029872,2024-04-30 16:19:11,PROD-00110,STORE-002,CUST-002079,1,112.46,0.0,Paid,False
ORD-0029873,2024-03-07 11:29:23,PROD-00093,STORE-018,CUST-003806,1,58.22,15.0,Failed,False
ORD-0029874,2024-10-18 17:56:43,PROD-00278,STORE-014,CUST-002020,2,105.76,15.0,Refunded,True
ORD-0029875,2024-08-26 21:08:00,PROD-00224,STORE-005,CUST-001387,1,2239.94,15.0,Paid,True
ORD-0029876,2024-07-16 01:15:00,PROD-00006,STORE-014,CUST-002040,1,454.74,20.0,Paid,False
ORD-0029877,2024-05-14 04:52:00,PROD-00134,STORE-008,CUST-002322,3,85.27,0.0,Refunded,False
ORD-0029878,2024-07-08 03:30:26,PROD-00182,STORE-013,CUST-002146,2,99.25,5.0,Paid,False
ORD-0029879,2024-01-31 21:22:09,PROD-00006,STORE-015,CUST-004169,1,454.74,20.0,Paid,False
ORD-0029880,2024-12-15 12:47:52,PROD-00219,STORE-001,CUST-002284,5,1338.61,15.0,Failed,True
ORD-0029881,2024-07-31 08:56:48,PROD-00141,STORE-016,CUST-000368,1,307.31,15.0,Paid,False
ORD-0029882,2024-08-27 19:47:38,PROD-00022,STORE-001,CUST-001104,2,769.92,5.0,Paid,False
ORD-0029883,2024-07-22 18:16:56,PROD-00188,STORE-012,CUST-003665,4,78.14,20.0,Paid,False
ORD-0029884,2024-11-26 02:30:08,PROD-00066,STORE-001,CUST-003101,4,184.33,5.0,Paid,False
ORD-0029885,2024-12-05 00:41:04,PROD-00289,STORE-016,CUST-001317,1,133.45,10.0,Paid,False
ORD-0029886,2024-01-18 21:09:40,PROD-00247,STORE-007,CUST-004829,3,151.57,30.0,Paid,False
ORD-0029888,2024-11-24 01:08:12,PROD-00015,STORE-004,CUST-004443,5,145.91,0.0,Paid,False
ORD-0029889,2024-11-27 19:32:00,PROD-00226,STORE-002,CUST-003165,1,216.48,10.0,Paid,False
ORD-0029890,2024-08-24 22:49:37,PROD-00172,STORE-012,CUST-002549,1,1082.49,10.0,Paid,False
ORD-0029891,2024-02-18 12:58:00,PROD-00134,STORE-008,CUST-004984,1,81.01,5.0,Failed,False
ORD-0029892,2024-07-10 17:25:00,PROD-00108,STORE-003,CUST-003169,2,502.72,10.0,Refunded,False
ORD-0029893,2024-06-09 12:50:01,PROD-00225,STORE-011,CUST-002191,1,332.99,0.0,Paid,False
ORD-0029894,2024-03-01 17:56:09,PROD-00270,STORE-010,CUST-003699,2,501.72,5.0,Paid,False
ORD-0029895,2024-11-30 19:47:17,PROD-00008,STORE-016,CUST-002540,3,353.05,10.0,Paid,False
ORD-0029896,2024-01-04 22:10:52,PROD-00185,STORE-012,CUST-000022,1,4320.35,0.0,Paid,False
ORD-0029897,2024-02-27 13:40:46,PROD-00240,STORE-002,CUST-002756,3,70.47,0.0,Paid,False
ORD-0029898,2024-07-04 06:41:00,PROD-00021,STORE-005,CUST-002788,2,349.31,10.0,Paid,False
ORD-0029900,2024-12-13 12:56:47,PROD-00076,STORE-008,CUST-004041,1,996.15,30.0,Paid,False
ORD-0029901,2024-11-05 14:37:00,PROD-00217,STORE-011,CUST-000107,2,129.13,25.0,Paid,False
ORD-0029902,2024-02-06 10:18:02,PROD-00050,STORE-006,CUST-003170,1,751.47,0.0,Refunded,False
ORD-0029903,2024-04-09 09:48:04,PROD-00157,STORE-016,CUST-000645,1,37.18,5.0,Paid,False
ORD-0029904,2024-11-19 11:39:22,PROD-00235,STORE-006,CUST-000605,1,469.91,15.0,Paid,False
ORD-0029905,2024-05-30 05:06:45,PROD-00083,STORE-016,CUST-000809,1,157.71,0.0,Paid,False
ORD-0029906,2024-11-23 03:21:52,PROD-00123,STORE-004,CUST-000193,1,41.61,20.0,Paid,False
ORD-0029907,2024-10-17 10:37:53,PROD-00118,STORE-012,CUST-003083,1,83.61,10.0,Paid,False
ORD-0029908,2024-01-08 05:08:54,PROD-00265,STORE-010,CUST-003756,1,351.01,10.0,Paid,False
ORD-0029909,2024-10-18 13:47:06,PROD-00114,STORE-017,CUST-002590,1,400.27,5.0,Paid,False
ORD-0029910,2024-01-21 07:20:00,PROD-00049,STORE-018,CUST-001470,2,27.51,0.0,Paid,False
ORD-0029911,2024-01-19 06:29:41,PROD-00098,STORE-008,CUST-001136,1,296.1,15.0,Paid,False
ORD-0029912,2024-03-24 20:47:02,PROD-00142,STORE-014,CUST-004136,1,31.08,10.0,Paid,False
ORD-0029913,2024-10-13 18:40:58,PROD-00142,STORE-016,CUST-001728,1,34.53,0.0,Paid,False
ORD-0029914,2024-09-18 01:14:00,PROD-00031,STORE-004,CUST-004623,1,120.92,10.0,Paid,False
ORD-0029915,2024-01-14 12:30:37,PROD-00076,STORE-006,CUST-001770,2,1423.07,0.0,Paid,False
ORD-0029916,2024-02-05 11:47:54,PROD-00101,STORE-015,CUST-000838,2,718.61,10.0,Paid,False
ORD-0029917,2024-07-01 14:15:03,PROD-00070,STORE-009,CUST-000459,1,92.78,20.0,Paid,False
ORD-0029918,2024-05-02 23:00:15,PROD-00161,STORE-007,CUST-004550,4,53.0,5.0,Paid,False
ORD-0029919,2024-10-19 06:38:34,PROD-00154,STORE-006,CUST-000045,1,361.93,5.0,Paid,False
ORD-0029920,2024-11-16 23:25:00,PROD-00239,STORE-018,CUST-001760,2,133.69,20.0,Refunded,False
ORD-0029921,2024-02-10 02:31:51,PROD-00219,STORE-011,CUST-000528,1,1496.09,5.0,Paid,False
ORD-0029922,2024-03-27 04:30:32,PROD-00084,STORE-007,CUST-002070,1,1205.72,15.0,Paid,False
ORD-0029923,2024-07-11 05:44:00,PROD-00275,STORE-004,CUST-003763,1,1093.03,0.0,Paid,False
ORD-0029924,2024-06-26 08:58:36,PROD-00257,STORE-008,CUST-001498,1,3733.19,15.0,Paid,False
ORD-0029925,2024-07-05 05:09:52,PROD-00230,STORE-008,CUST-000035,1,126.29,15.0,Paid,False
ORD-0029926,2024-10-16 00:20:27,PROD-00161,STORE-009,CUST-003696,2,55.79,0.0,Paid,False
ORD-0029927,2024-02-28 06:43:59,PROD-00300,STORE-014,CUST-000030,3,44.04,0.0,Refunded,False
ORD-0029928,2024-11-20 00:08:24,PROD-00075,STORE-008,CUST-004292,1,123.22,5.0,Paid,False
ORD-0029929,2024-10-23 03:01:16,PROD-00261,STORE-017,CUST-004444,3,51.88,5.0,Paid,False
ORD-0029930,2024-06-04 12:51:57,PROD-00179,STORE-009,CUST-000111,3,70.1,10.0,Paid,False
ORD-0029931,2024-04-03 08:57:12,PROD-00131,STORE-011,CUST-002977,2,3426.95,0.0,Paid,False
ORD-0029932,2024-03-14 04:40:17,PROD-00082,STORE-007,CUST-003170,1,395.51,0.0,Paid,False
ORD-0029933,2024-12-24 04:41:10,PROD-00203,STORE-010,CUST-001478,1,3727.68,20.0,Paid,False
ORD-0029934,2024-05-08 07:04:00,PROD-00116,STORE-012,CUST-002158,1,132.82,0.0,Paid,False
ORD-0029935,2024-09-22 02:52:08,PROD-00104,STORE-018,CUST-000288,1,73.8,0.0,Paid,False
ORD-0029936,2024-03-30 01:53:55,PROD-00296,STORE-004,CUST-001279,1,46.0,10.0,Paid,False
ORD-0029937,2024-11-25 21:44:43,PROD-00212,STORE-004,CUST-000504,2,69.09,0.0,Paid,False
ORD-0029938,2024-08-02 01:26:06,PROD-00118,STORE-011,CUST-004149,3,78.96,15.0,Paid,False
